state,date,res_dex,num_devices
MT,2020-01-20,34.4007,59241
MT,2020-01-21,40.631302,60025
MT,2020-01-22,40.101501,59925
MT,2020-01-23,43.220901,60165
MT,2020-01-24,46.634499,59732
MT,2020-01-25,38.360401,58907
MT,2020-01-26,31.469299,58804
MT,2020-01-27,55.147301,93682
MT,2020-01-28,62.686501,94399
MT,2020-01-29,62.176998,95371
MT,2020-01-30,64.015602,94191
MT,2020-01-31,73.035797,95663
MT,2020-02-01,58.600399,91679
MT,2020-02-02,36.854,87933
MT,2020-02-03,44.125198,62305
MT,2020-02-04,48.1236,63156
MT,2020-02-05,47.955299,63355
MT,2020-02-06,49.977901,62418
MT,2020-02-07,54.5042,62582
MT,2020-02-08,39.845501,61348
MT,2020-02-09,35.318901,60550
MT,2020-02-10,47.560902,62541
MT,2020-02-11,52.933201,62324
MT,2020-02-12,51.777302,62538
MT,2020-02-13,53.449299,59562
MT,2020-02-14,64.404297,61922
MT,2020-02-15,48.518299,61511
MT,2020-02-16,38.609699,61253
MT,2020-02-17,43.320801,62084
MT,2020-02-18,54.176899,62841
MT,2020-02-19,53.073002,62447
MT,2020-02-20,54.101501,61697
MT,2020-02-21,66.960602,61214
MT,2020-02-22,52.442699,60006
MT,2020-02-23,36.350201,59872
MT,2020-02-24,57.743198,62965
MT,2020-02-25,54.4818,61881
MT,2020-02-26,55.026699,60883
MT,2020-02-27,57.585701,62031
MT,2020-02-28,65.739098,60677
MT,2020-02-29,54.073002,60920
MT,2020-03-01,38.416801,59876
MT,2020-03-02,50.679199,61325
MT,2020-03-03,53.2365,61937
MT,2020-03-04,52.101101,62438
MT,2020-03-05,59.5168,60695
MT,2020-03-06,63.963799,59965
MT,2020-03-07,54.824699,59179
MT,2020-03-08,33.595699,58798
MT,2020-03-09,50.435501,59097
MT,2020-03-10,49.602901,59293
MT,2020-03-11,42.2953,54434
MT,2020-03-12,46.474499,58535
MT,2020-03-13,48.149502,60081
MT,2020-03-14,33.4361,59220
MT,2020-03-15,28.102699,59206
MT,2020-03-16,45.698002,58239
MT,2020-03-17,39.865898,58075
MT,2020-03-18,36.921799,57146
MT,2020-03-19,34.541599,57493
MT,2020-03-20,35.105598,58717
MT,2020-03-21,27.755199,57525
MT,2020-03-22,25.608999,55339
MT,2020-03-23,36.162899,57823
MT,2020-03-24,34.197399,58818
MT,2020-03-25,35.039902,58637
MT,2020-03-26,37.639099,57550
MT,2020-03-27,44.397598,58082
MT,2020-03-28,25.504101,57393
MT,2020-03-29,25.8237,58526
MT,2020-03-30,31.6719,59147
MT,2020-03-31,27.8813,59016
MT,2020-04-01,26.6973,55844
MT,2020-04-02,26.4293,55331
MT,2020-04-03,33.286301,56211
MT,2020-04-04,31.4221,54852
MT,2020-04-05,23.840099,54638
MT,2020-04-06,29.3708,54381
MT,2020-04-07,30.368999,55212
MT,2020-04-08,32.571499,54568
MT,2020-04-09,32.328701,55743
MT,2020-04-10,37.067902,55960
MT,2020-04-11,20.882401,54484
MT,2020-04-12,14.6938,53194
MT,2020-04-13,22.226801,53270
MT,2020-04-14,22.4436,48936
MT,2020-04-15,19.295799,46539
MT,2020-04-16,19.5541,45966
MT,2020-04-17,23.2847,46056
MT,2020-04-18,25.7272,49352
MT,2020-04-19,20.107401,53327
MT,2020-04-20,23.0707,51152
MT,2020-04-21,26.0741,50893
MT,2020-04-22,25.3316,49819
MT,2020-04-23,24.369699,50157
MT,2020-04-24,29.709,50863
MT,2020-04-25,40.7747,53551
MT,2020-04-26,30.592501,53398
MT,2020-04-27,25.914499,49743
MT,2020-04-28,28.913601,50154
MT,2020-04-29,28.2334,49923
MT,2020-04-30,24.076401,50498
MT,2020-05-01,31.5324,49639
MT,2020-05-02,40.805801,53545
MT,2020-05-03,27.3433,54449
MT,2020-05-04,32.2593,50804
MT,2020-05-05,35.934799,51208
MT,2020-05-06,31.6465,52404
MT,2020-05-07,31.349199,51869
MT,2020-05-08,41.402699,51333
MT,2020-05-09,56.2808,54608
MT,2020-05-10,38.152302,54955
MT,2020-05-11,27.4219,51064
MT,2020-05-12,27.565399,51565
MT,2020-05-13,33.094101,51984
MT,2020-05-14,37.234501,51938
MT,2020-05-15,37.9137,52913
MT,2020-05-16,51.393799,54977
MT,2020-05-17,38.728199,54772
MT,2020-05-18,45.823799,56696
MT,2020-05-19,39.6516,53405
MT,2020-05-20,34.671101,53577
MT,2020-05-21,39.202702,52707
MT,2020-05-22,44.141499,52302
MT,2020-05-23,49.011101,55200
MT,2020-05-24,36.441502,54014
MT,2020-05-25,28.824499,50968
MT,2020-05-26,51.362,56274
MT,2020-05-27,39.567101,51183
MT,2020-05-28,36.990101,50363
MT,2020-05-29,49.856602,56423
MT,2020-05-30,33.182999,52061
MT,2020-05-31,36.6828,56787
MT,2020-06-01,36.790501,52706
MT,2020-06-02,37.966301,52059
MT,2020-06-03,44.818001,51872
NE,2020-01-20,57.540298,166705
NE,2020-01-21,82.403397,173799
NE,2020-01-22,50.587101,173306
NE,2020-01-23,77.051804,175926
NE,2020-01-24,86.725601,170832
NE,2020-01-25,67.458298,165990
NE,2020-01-26,47.7099,167556
NE,2020-01-27,88.414398,281045
NE,2020-01-28,96.358299,286079
NE,2020-01-29,93.020103,283845
NE,2020-01-30,102.4643,280816
NE,2020-01-31,115.2924,282275
NE,2020-02-01,102.3394,269894
NE,2020-02-02,64.7089,274150
NE,2020-02-03,74.8535,179442
NE,2020-02-04,82.595497,179220
NE,2020-02-05,78.070999,178711
NE,2020-02-06,84.780403,175708
NE,2020-02-07,95.067398,175530
NE,2020-02-08,84.770798,171565
NE,2020-02-09,55.0588,170784
NE,2020-02-10,83.579803,176493
NE,2020-02-11,88.589699,175476
NE,2020-02-12,79.237701,180738
NE,2020-02-13,71.258301,167929
NE,2020-02-14,90.193802,170637
NE,2020-02-15,94.899597,169723
NE,2020-02-16,62.220798,170780
NE,2020-02-17,71.443802,173849
NE,2020-02-18,86.167503,175828
NE,2020-02-19,77.889999,176816
NE,2020-02-20,86.9095,173103
NE,2020-02-21,114.5753,172130
NE,2020-02-22,104.0974,169214
NE,2020-02-23,59.868301,168898
NE,2020-02-24,87.684303,178441
NE,2020-02-25,87.965897,177132
NE,2020-02-26,87.0532,172343
NE,2020-02-27,91.442001,175956
NE,2020-02-28,107.8788,172174
NE,2020-02-29,95.452499,170698
NE,2020-03-01,61.861099,171165
NE,2020-03-02,82.525497,174801
NE,2020-03-03,86.883598,173328
NE,2020-03-04,87.517403,174345
NE,2020-03-05,89.0896,172301
NE,2020-03-06,101.1438,168688
NE,2020-03-07,88.268898,165856
NE,2020-03-08,58.4048,166072
NE,2020-03-09,69.338203,168677
NE,2020-03-10,71.839203,166442
NE,2020-03-11,68.024101,152722
NE,2020-03-12,68.175903,164869
NE,2020-03-13,62.643299,169200
NE,2020-03-14,42.369301,160891
NE,2020-03-15,39.834999,162569
NE,2020-03-16,63.389801,166087
NE,2020-03-17,56.336201,166340
NE,2020-03-18,53.380299,166912
NE,2020-03-19,43.066601,171629
NE,2020-03-20,41.134998,168632
NE,2020-03-21,30.5896,163774
NE,2020-03-22,28.9209,160568
NE,2020-03-23,42.480499,164151
NE,2020-03-24,44.845501,165981
NE,2020-03-25,48.6264,167463
NE,2020-03-26,45.824799,165580
NE,2020-03-27,50.134998,167989
NE,2020-03-28,41.563702,167489
NE,2020-03-29,38.965199,166479
NE,2020-03-30,45.8316,170384
NE,2020-03-31,46.137001,168496
NE,2020-04-01,45.437801,162773
NE,2020-04-02,36.413502,162608
NE,2020-04-03,36.954498,159909
NE,2020-04-04,39.540699,155829
NE,2020-04-05,31.3941,157063
NE,2020-04-06,37.756901,157107
NE,2020-04-07,42.2043,161424
NE,2020-04-08,40.0448,157887
NE,2020-04-09,34.811501,158443
NE,2020-04-10,45.557098,159646
NE,2020-04-11,42.3699,160450
NE,2020-04-12,12.4339,150806
NE,2020-04-13,28.496799,152899
NE,2020-04-14,26.432301,139008
NE,2020-04-15,26.5653,136492
NE,2020-04-16,18.175301,135671
NE,2020-04-17,27.490801,132160
NE,2020-04-18,45.1301,139938
NE,2020-04-19,31.210699,151469
NE,2020-04-20,29.7162,149830
NE,2020-04-21,35.092899,145897
NE,2020-04-22,35.742298,143829
NE,2020-04-23,36.143398,144744
NE,2020-04-24,37.669601,146937
NE,2020-04-25,55.820702,152880
NE,2020-04-26,41.660801,150029
NE,2020-04-27,37.3689,142210
NE,2020-04-28,35.983002,147996
NE,2020-04-29,34.069302,142843
NE,2020-04-30,34.6945,141419
NE,2020-05-01,41.775902,142579
NE,2020-05-02,52.187199,151603
NE,2020-05-03,37.874599,152775
NE,2020-05-04,34.766499,148069
NE,2020-05-05,43.194401,146129
NE,2020-05-06,39.397598,147214
NE,2020-05-07,41.119801,149232
NE,2020-05-08,57.0881,145438
NE,2020-05-09,71.779701,156933
NE,2020-05-10,50.083099,154955
NE,2020-05-11,35.4268,146433
NE,2020-05-12,38.346401,146030
NE,2020-05-13,39.785599,149051
NE,2020-05-14,43.592899,148894
NE,2020-05-15,58.083302,149759
NE,2020-05-16,68.466797,158769
NE,2020-05-17,45.209999,150160
NE,2020-05-18,55.213299,153362
NE,2020-05-19,49.415699,146407
NE,2020-05-20,46.890701,147180
NE,2020-05-21,52.425499,150917
NE,2020-05-22,55.001999,150841
NE,2020-05-23,74.890099,157002
NE,2020-05-24,49.503799,157517
NE,2020-05-25,33.604801,145228
NE,2020-05-26,53.032398,155347
NE,2020-05-27,48.372898,142629
NE,2020-05-28,46.358799,142010
NE,2020-05-29,60.579201,154901
NE,2020-05-30,38.779999,146596
NE,2020-05-31,45.280399,153400
NE,2020-06-01,44.6493,146262
NE,2020-06-02,49.805199,144613
NE,2020-06-03,59.975101,143795
NV,2020-01-20,96.9589,177662
NV,2020-01-21,186.0397,181447
NV,2020-01-22,191.4642,181734
NV,2020-01-23,158.133,182272
NV,2020-01-24,158.8264,183016
NV,2020-01-25,133.94569,181947
NV,2020-01-26,96.6194,177580
NV,2020-01-27,158.3911,285797
NV,2020-01-28,152.851,284131
NV,2020-01-29,145.10139,284677
NV,2020-01-30,154.293,285808
NV,2020-01-31,200.9006,291402
NV,2020-02-01,110.5309,282535
NV,2020-02-02,46.235001,261036
NV,2020-02-03,46.826302,187998
NV,2020-02-04,56.8027,188623
NV,2020-02-05,63.583,190004
NV,2020-02-06,59.645199,188858
NV,2020-02-07,61.959099,190939
NV,2020-02-08,51.1628,188531
NV,2020-02-09,34.6609,182626
NV,2020-02-10,44.842201,187181
NV,2020-02-11,44.4916,185603
NV,2020-02-12,44.9617,183648
NV,2020-02-13,46.556499,176701
NV,2020-02-14,69.592102,184127
NV,2020-02-15,62.7948,189564
NV,2020-02-16,49.212898,183513
NV,2020-02-17,43.7057,179389
NV,2020-02-18,48.548302,180734
NV,2020-02-19,48.0368,180445
NV,2020-02-20,53.996601,182677
NV,2020-02-21,73.696999,186245
NV,2020-02-22,58.9063,187724
NV,2020-02-23,41.589298,178773
NV,2020-02-24,49.719601,181301
NV,2020-02-25,44.926899,180087
NV,2020-02-26,52.1805,179449
NV,2020-02-27,55.140999,183482
NV,2020-02-28,65.711304,183008
NV,2020-02-29,56.840698,183764
NV,2020-03-01,37.299599,178231
NV,2020-03-02,47.8297,179169
NV,2020-03-03,49.467499,178547
NV,2020-03-04,50.3922,179361
NV,2020-03-05,56.099602,179761
NV,2020-03-06,66.059402,181076
NV,2020-03-07,55.7463,180919
NV,2020-03-08,41.390701,173333
NV,2020-03-09,50.179798,171692
NV,2020-03-10,62.433498,174858
NV,2020-03-11,64.095299,157636
NV,2020-03-12,61.7057,169041
NV,2020-03-13,55.009899,171566
NV,2020-03-14,36.452801,170347
NV,2020-03-15,30.1663,167553
NV,2020-03-16,43.474602,164412
NV,2020-03-17,35.970901,161794
NV,2020-03-18,29.0424,157453
NV,2020-03-19,23.1546,154607
NV,2020-03-20,20.305,157290
NV,2020-03-21,14.5749,152512
NV,2020-03-22,17.9161,143385
NV,2020-03-23,21.289499,150028
NV,2020-03-24,21.069,152918
NV,2020-03-25,21.1548,152413
NV,2020-03-26,21.791401,149612
NV,2020-03-27,24.618401,150883
NV,2020-03-28,21.873899,149441
NV,2020-03-29,15.9083,148354
NV,2020-03-30,21.969101,149811
NV,2020-03-31,22.287701,149714
NV,2020-04-01,22.610001,144335
NV,2020-04-02,21.173,141864
NV,2020-04-03,23.8794,146192
NV,2020-04-04,21.3699,141424
NV,2020-04-05,14.3451,140057
NV,2020-04-06,18.4492,139659
NV,2020-04-07,17.932899,144055
NV,2020-04-08,19.543501,138799
NV,2020-04-09,18.9156,139649
NV,2020-04-10,23.785299,140440
NV,2020-04-11,22.024799,140395
NV,2020-04-12,11.0738,135150
NV,2020-04-13,19.0748,135283
NV,2020-04-14,17.816,124957
NV,2020-04-15,12.9463,116939
NV,2020-04-16,12.5952,117300
NV,2020-04-17,14.4758,117776
NV,2020-04-18,22.021999,126680
NV,2020-04-19,16.7824,135041
NV,2020-04-20,12.8128,129243
NV,2020-04-21,14.7231,130296
NV,2020-04-22,14.816,128273
NV,2020-04-23,14.8581,125791
NV,2020-04-24,17.219101,129762
NV,2020-04-25,26.4834,140277
NV,2020-04-26,19.943199,137836
NV,2020-04-27,15.472,125468
NV,2020-04-28,15.6602,128177
NV,2020-04-29,14.9193,126294
NV,2020-04-30,14.2182,124216
NV,2020-05-01,16.5996,124296
NV,2020-05-02,25.9559,135640
NV,2020-05-03,18.0068,136351
NV,2020-05-04,16.9781,129558
NV,2020-05-05,18.514601,131527
NV,2020-05-06,16.468201,131361
NV,2020-05-07,17.9557,130214
NV,2020-05-08,20.9932,129484
NV,2020-05-09,35.074402,140543
NV,2020-05-10,24.488001,142113
NV,2020-05-11,16.021,129541
NV,2020-05-12,16.976999,130705
NV,2020-05-13,17.8692,130897
NV,2020-05-14,17.9249,130869
NV,2020-05-15,19.474001,132617
NV,2020-05-16,31.2826,141019
NV,2020-05-17,21.313,137617
NV,2020-05-18,26.121401,143901
NV,2020-05-19,19.457199,133548
NV,2020-05-20,19.126499,131149
NV,2020-05-21,21.2311,130423
NV,2020-05-22,22.1465,130625
NV,2020-05-23,36.3022,140119
NV,2020-05-24,27.268299,138003
NV,2020-05-25,16.839001,129328
NV,2020-05-26,30.634501,144817
NV,2020-05-27,19.621,130889
NV,2020-05-28,18.403601,129196
NV,2020-05-29,30.280001,145277
NV,2020-05-30,18.490801,130409
NV,2020-05-31,24.817301,139810
NV,2020-06-01,18.233101,132565
NV,2020-06-02,18.7024,131508
NV,2020-06-03,22.3435,133313
NH,2020-01-20,34.621799,88369
NH,2020-01-21,51.146301,88927
NH,2020-01-22,51.946098,88831
NH,2020-01-23,53.203999,89425
NH,2020-01-24,55.2948,89593
NH,2020-01-25,32.128101,89989
NH,2020-01-26,24.5672,88380
NH,2020-01-27,54.923698,142530
NH,2020-01-28,63.1824,144680
NH,2020-01-29,64.205299,145846
NH,2020-01-30,64.874397,143419
NH,2020-01-31,72.099899,146044
NH,2020-02-01,53.788101,143617
NH,2020-02-02,37.2342,139012
NH,2020-02-03,47.755699,91129
NH,2020-02-04,52.952202,91626
NH,2020-02-05,54.312401,93404
NH,2020-02-06,33.118198,90610
NH,2020-02-07,51.130501,93403
NH,2020-02-08,42.366402,92804
NH,2020-02-09,35.429199,93330
NH,2020-02-10,58.069401,94741
NH,2020-02-11,61.186501,92668
NH,2020-02-12,60.596699,94109
NH,2020-02-13,42.291302,87754
NH,2020-02-14,67.1297,92580
NH,2020-02-15,46.213001,95030
NH,2020-02-16,39.583401,95514
NH,2020-02-17,57.753201,97015
NH,2020-02-18,61.641899,96687
NH,2020-02-19,58.599899,93902
NH,2020-02-20,55.026402,92212
NH,2020-02-21,58.491501,92634
NH,2020-02-22,40.516499,88805
NH,2020-02-23,29.862801,84071
NH,2020-02-24,57.942402,88031
NH,2020-02-25,47.6707,86787
NH,2020-02-26,38.081902,84445
NH,2020-02-27,36.747299,86120
NH,2020-02-28,47.838799,85711
NH,2020-02-29,43.288601,88608
NH,2020-03-01,31.384899,88443
NH,2020-03-02,50.343201,89591
NH,2020-03-03,56.6203,89924
NH,2020-03-04,56.213699,89659
NH,2020-03-05,60.175301,88961
NH,2020-03-06,60.780201,88383
NH,2020-03-07,48.418499,88665
NH,2020-03-08,37.348202,86535
NH,2020-03-09,57.4366,87144
NH,2020-03-10,52.4809,86113
NH,2020-03-11,50.856201,77583
NH,2020-03-12,47.556099,83128
NH,2020-03-13,47.3223,87595
NH,2020-03-14,29.1653,83804
NH,2020-03-15,29.6647,86688
NH,2020-03-16,40.623798,86904
NH,2020-03-17,33.815899,85878
NH,2020-03-18,35.0177,84968
NH,2020-03-19,26.118,85490
NH,2020-03-20,28.8414,87873
NH,2020-03-21,21.259899,85628
NH,2020-03-22,21.3514,84847
NH,2020-03-23,24.380301,85612
NH,2020-03-24,23.472401,85126
NH,2020-03-25,27.309999,84926
NH,2020-03-26,31.964399,85991
NH,2020-03-27,34.466499,86931
NH,2020-03-28,28.2155,86585
NH,2020-03-29,22.1742,85354
NH,2020-03-30,24.784,85877
NH,2020-03-31,25.719601,86822
NH,2020-04-01,22.125299,82143
NH,2020-04-02,19.880501,80070
NH,2020-04-03,22.0322,81097
NH,2020-04-04,23.1716,80638
NH,2020-04-05,19.4233,80397
NH,2020-04-06,22.2784,80665
NH,2020-04-07,20.6348,81963
NH,2020-04-08,20.402,79968
NH,2020-04-09,16.274099,80341
NH,2020-04-10,23.090799,81056
NH,2020-04-11,24.3934,79749
NH,2020-04-12,12.2583,76955
NH,2020-04-13,13.7309,76892
NH,2020-04-14,17.233601,69223
NH,2020-04-15,15.3866,65846
NH,2020-04-16,13.8118,65696
NH,2020-04-17,16.4244,66629
NH,2020-04-18,13.9764,67401
NH,2020-04-19,16.192301,75500
NH,2020-04-20,15.2767,76210
NH,2020-04-21,16.2721,76038
NH,2020-04-22,17.3218,73506
NH,2020-04-23,19.8472,73904
NH,2020-04-24,20.1661,75003
NH,2020-04-25,26.5091,78836
NH,2020-04-26,15.853,76679
NH,2020-04-27,15.2726,71559
NH,2020-04-28,20.3123,74562
NH,2020-04-29,20.9673,74299
NH,2020-04-30,14.2714,72149
NH,2020-05-01,17.127001,72639
NH,2020-05-02,24.786501,77239
NH,2020-05-03,19.828699,76489
NH,2020-05-04,22.7463,75893
NH,2020-05-05,24.820801,74928
NH,2020-05-06,22.8365,76489
NH,2020-05-07,25.042,76068
NH,2020-05-08,29.6359,75585
NH,2020-05-09,28.725599,77533
NH,2020-05-10,25.370899,78415
NH,2020-05-11,18.577,76240
NH,2020-05-12,22.164801,75508
NH,2020-05-13,26.0084,76189
NH,2020-05-14,27.784,77010
NH,2020-05-15,27.932699,80298
NH,2020-05-16,35.5462,80613
NH,2020-05-17,24.9384,77904
NH,2020-05-18,25.693399,79284
NH,2020-05-19,26.355801,76222
NH,2020-05-20,27.2481,75974
NH,2020-05-21,32.618698,76692
NH,2020-05-22,36.659599,78102
NH,2020-05-23,37.287998,81914
NH,2020-05-24,29.904499,80538
NH,2020-05-25,22.690399,77867
NH,2020-05-26,31.2068,80715
NH,2020-05-27,29.7206,76457
NH,2020-05-28,25.5177,75369
NH,2020-05-29,28.5923,83620
NH,2020-05-30,26.627001,79036
NH,2020-05-31,25.266199,80580
NH,2020-06-01,25.797701,78041
NH,2020-06-02,27.217199,76952
NH,2020-06-03,34.919998,76730
NJ,2020-01-20,55.520199,523320
NJ,2020-01-21,101.3324,539262
NJ,2020-01-22,103.0871,539457
NJ,2020-01-23,107.5569,541934
NJ,2020-01-24,109.8843,543076
NJ,2020-01-25,57.380199,526825
NJ,2020-01-26,51.890598,525258
NJ,2020-01-27,117.3948,893230
NJ,2020-01-28,126.2398,896284
NJ,2020-01-29,130.07941,898666
NJ,2020-01-30,128.0228,889896
NJ,2020-01-31,134.8786,897508
NJ,2020-02-01,86.306999,845263
NJ,2020-02-02,56.606602,831948
NJ,2020-02-03,99.683899,554273
NJ,2020-02-04,104.9998,565246
NJ,2020-02-05,104.6755,562050
NJ,2020-02-06,105.7294,558977
NJ,2020-02-07,105.4032,564129
NJ,2020-02-08,73.0989,545267
NJ,2020-02-09,53.6325,539253
NJ,2020-02-10,103.4505,563831
NJ,2020-02-11,105.7543,562125
NJ,2020-02-12,102.9818,565201
NJ,2020-02-13,103.8121,533027
NJ,2020-02-14,113.2882,535437
NJ,2020-02-15,71.086403,524938
NJ,2020-02-16,58.771599,516091
NJ,2020-02-17,61.750801,531765
NJ,2020-02-18,100.9176,546492
NJ,2020-02-19,105.7903,548464
NJ,2020-02-20,109.2145,548984
NJ,2020-02-21,111.0322,547643
NJ,2020-02-22,75.846703,535436
NJ,2020-02-23,58.411201,526464
NJ,2020-02-24,108.0943,551533
NJ,2020-02-25,114.34,554199
NJ,2020-02-26,116.0852,549906
NJ,2020-02-27,115.6343,559023
NJ,2020-02-28,120.6588,550887
NJ,2020-02-29,77.9664,539902
NJ,2020-03-01,55.145599,535788
NJ,2020-03-02,101.9687,554447
NJ,2020-03-03,105.3099,553939
NJ,2020-03-04,109.2964,551342
NJ,2020-03-05,109.4896,548112
NJ,2020-03-06,107.4514,544516
NJ,2020-03-07,73.5009,531383
NJ,2020-03-08,53.036098,522400
NJ,2020-03-09,103.9646,542211
NJ,2020-03-10,96.348602,539061
NJ,2020-03-11,88.424301,500674
NJ,2020-03-12,82.3442,522840
NJ,2020-03-13,75.316299,541727
NJ,2020-03-14,40.792702,505641
NJ,2020-03-15,33.131199,511357
NJ,2020-03-16,58.602402,522949
NJ,2020-03-17,43.428001,511984
NJ,2020-03-18,43.265701,512310
NJ,2020-03-19,33.337799,508569
NJ,2020-03-20,33.5396,518499
NJ,2020-03-21,22.978001,489517
NJ,2020-03-22,18.23,474095
NJ,2020-03-23,21.608801,478954
NJ,2020-03-24,27.802601,495073
NJ,2020-03-25,24.670799,483970
NJ,2020-03-26,29.574301,497569
NJ,2020-03-27,32.654999,503683
NJ,2020-03-28,21.2719,477769
NJ,2020-03-29,18.528099,476605
NJ,2020-03-30,25.9513,495966
NJ,2020-03-31,24.2698,493222
NJ,2020-04-01,24.7686,476223
NJ,2020-04-02,24.3584,470022
NJ,2020-04-03,23.5508,468903
NJ,2020-04-04,24.358299,461144
NJ,2020-04-05,19.2869,459052
NJ,2020-04-06,24.4256,468960
NJ,2020-04-07,23.436701,478309
NJ,2020-04-08,23.5235,466568
NJ,2020-04-09,19.4039,465667
NJ,2020-04-10,23.5084,459206
NJ,2020-04-11,24.5959,458582
NJ,2020-04-12,13.0744,441968
NJ,2020-04-13,14.1641,449465
NJ,2020-04-14,20.187901,425354
NJ,2020-04-15,18.5502,405962
NJ,2020-04-16,17.972099,403027
NJ,2020-04-17,20.2551,406831
NJ,2020-04-18,17.9727,412919
NJ,2020-04-19,17.874701,441088
NJ,2020-04-20,18.3246,442520
NJ,2020-04-21,18.8724,447543
NJ,2020-04-22,21.9048,436631
NJ,2020-04-23,20.378401,430305
NJ,2020-04-24,19.7197,432298
NJ,2020-04-25,29.0756,461108
NJ,2020-04-26,13.9636,434769
NJ,2020-04-27,19.926201,427556
NJ,2020-04-28,26.4333,449371
NJ,2020-04-29,21.0816,432789
NJ,2020-04-30,15.716,419937
NJ,2020-05-01,20.2255,428126
NJ,2020-05-02,27.1698,451221
NJ,2020-05-03,20.3545,448148
NJ,2020-05-04,27.179899,452680
NJ,2020-05-05,29.9186,450384
NJ,2020-05-06,21.8048,447257
NJ,2020-05-07,30.527399,454765
NJ,2020-05-08,29.081499,443388
NJ,2020-05-09,37.279999,457516
NJ,2020-05-10,33.984901,465240
NJ,2020-05-11,22.099199,446470
NJ,2020-05-12,25.976,447150
NJ,2020-05-13,30.8587,453208
NJ,2020-05-14,32.720299,456344
NJ,2020-05-15,36.879398,463984
NJ,2020-05-16,44.371799,470291
NJ,2020-05-17,29.4361,453294
NJ,2020-05-18,30.8328,464239
NJ,2020-05-19,31.722401,452373
NJ,2020-05-20,30.5151,447620
NJ,2020-05-21,37.077599,450924
NJ,2020-05-22,38.326401,457465
NJ,2020-05-23,34.067501,466394
NJ,2020-05-24,34.986099,462231
NJ,2020-05-25,25.8311,450637
NJ,2020-05-26,39.8601,478608
NJ,2020-05-27,35.611198,450427
NJ,2020-05-28,29.6772,443479
NJ,2020-05-29,32.610699,477586
NJ,2020-05-30,31.993,455349
NJ,2020-05-31,31.112301,464440
NJ,2020-06-01,32.4184,456145
NJ,2020-06-02,32.878101,454707
NJ,2020-06-03,39.709599,460845
NM,2020-01-20,39.574902,110438
NM,2020-01-21,54.843498,114035
NM,2020-01-22,56.4627,113739
NM,2020-01-23,58.3731,114423
NM,2020-01-24,60.395699,113226
NM,2020-01-25,39.492802,110294
NM,2020-01-26,31.2131,110767
NM,2020-01-27,67.775002,182139
NM,2020-01-28,73.260803,182096
NM,2020-01-29,73.029503,183442
NM,2020-01-30,74.562798,182683
NM,2020-01-31,83.552101,183481
NM,2020-02-01,63.143799,174684
NM,2020-02-02,39.6077,169232
NM,2020-02-03,53.625198,118584
NM,2020-02-04,54.362598,121079
NM,2020-02-05,53.157799,120305
NM,2020-02-06,58.945702,118773
NM,2020-02-07,67.007401,118894
NM,2020-02-08,47.030399,115610
NM,2020-02-09,37.318501,116305
NM,2020-02-10,58.7771,122618
NM,2020-02-11,43.194099,121097
NM,2020-02-12,56.418499,119560
NM,2020-02-13,56.289001,110494
NM,2020-02-14,69.8423,115056
NM,2020-02-15,50.403801,114588
NM,2020-02-16,39.3237,112372
NM,2020-02-17,47.925301,114664
NM,2020-02-18,64.369003,116569
NM,2020-02-19,61.560398,116732
NM,2020-02-20,63.693001,117470
NM,2020-02-21,65.927803,116557
NM,2020-02-22,47.133202,113741
NM,2020-02-23,32.383999,111067
NM,2020-02-24,62.559299,116093
NM,2020-02-25,61.198101,117918
NM,2020-02-26,64.413101,115398
NM,2020-02-27,67.277,118054
NM,2020-02-28,74.050102,114866
NM,2020-02-29,58.0602,113904
NM,2020-03-01,40.634399,112339
NM,2020-03-02,61.056301,115544
NM,2020-03-03,62.294498,116513
NM,2020-03-04,64.7938,116188
NM,2020-03-05,69.346802,113980
NM,2020-03-06,71.025002,112013
NM,2020-03-07,57.673901,112236
NM,2020-03-08,37.4328,111917
NM,2020-03-09,64.849403,114743
NM,2020-03-10,56.8181,113070
NM,2020-03-11,49.680199,98052
NM,2020-03-12,49.694401,109475
NM,2020-03-13,45.7122,111861
NM,2020-03-14,36.655499,108921
NM,2020-03-15,32.7033,110818
NM,2020-03-16,54.174099,111886
NM,2020-03-17,45.735001,112903
NM,2020-03-18,41.782398,110993
NM,2020-03-19,37.276299,110459
NM,2020-03-20,35.332901,110655
NM,2020-03-21,23.5352,106965
NM,2020-03-22,26.2908,101729
NM,2020-03-23,37.682598,105961
NM,2020-03-24,29.117201,104987
NM,2020-03-25,29.8307,105579
NM,2020-03-26,28.7596,106112
NM,2020-03-27,31.3351,106823
NM,2020-03-28,27.4175,104965
NM,2020-03-29,21.4949,103919
NM,2020-03-30,29.6581,106359
NM,2020-03-31,31.132601,105311
NM,2020-04-01,29.504999,102063
NM,2020-04-02,29.9891,100899
NM,2020-04-03,33.545502,102659
NM,2020-04-04,27.242001,98323
NM,2020-04-05,22.474001,97977
NM,2020-04-06,28.313299,98884
NM,2020-04-07,26.752899,100105
NM,2020-04-08,27.0247,97309
NM,2020-04-09,26.6506,99155
NM,2020-04-10,32.584499,98899
NM,2020-04-11,28.0616,97709
NM,2020-04-12,14.3594,96077
NM,2020-04-13,19.5396,95914
NM,2020-04-14,19.0842,82573
NM,2020-04-15,16.509899,77310
NM,2020-04-16,16.129101,76864
NM,2020-04-17,18.2918,76958
NM,2020-04-18,22.3652,81783
NM,2020-04-19,17.807699,92043
