state,date,aggLEX
CT,2020-03-18,0.2637475039579424
CT,2020-03-21,0.25590290291454015
CT,2020-03-25,0.2292554514883747
CT,2020-03-28,0.21259341839051984
CT,2020-04-01,0.18629187085236387
CT,2020-04-04,0.17665558574837578
CT,2020-04-08,0.15923569884760225
CT,2020-04-11,0.15822905448549945
CT,2020-04-15,0.14560235686666184
CT,2020-04-18,0.14153951327755956
CT,2020-04-22,0.14628900911308582
CT,2020-04-25,0.15069948300141797
CT,2020-04-29,0.15130418734364107
CT,2020-05-02,0.15731442512658197
CT,2020-05-06,0.1641609340393388
CT,2020-05-09,0.17118325088711492
CT,2020-05-13,0.1760040238334752
CT,2020-05-16,0.18738477501598094
CT,2020-05-20,0.1890337920599467
CT,2020-05-23,0.19750211001600385
CT,2020-05-27,0.21052092451529994
CT,2020-05-30,0.21496725305468323
CT,2020-06-03,0.2152818672765536
CT,2020-06-06,0.22290203776492548
CT,2020-06-10,0.21447166043020133
CT,2020-06-13,0.22916950920542423
CT,2020-06-17,0.22851897184822523
CT,2020-06-20,0.2509174666746882
CT,2020-06-24,0.24991278410577544
CT,2020-06-27,0.2653737782676382
CT,2020-07-01,0.26216126408940266
CT,2020-07-04,0.2727696016570787
CT,2020-07-08,0.26981887704610824
CT,2020-07-11,0.28239549904869227
CT,2020-07-15,0.27632894606970126
CT,2020-07-18,0.29169773596964904
CT,2020-07-22,0.27412702183255233
CT,2020-07-25,0.2901655266475171
CT,2020-07-29,0.2750459471045896
CT,2020-08-01,0.28986926933384305
CT,2020-08-05,0.27993242734527934
CT,2020-08-08,0.29005123565793023
CT,2020-08-12,0.2770646360652594
CT,2020-08-15,0.2988774516738369
CT,2020-08-19,0.2883869191523776
CT,2020-08-22,0.3056658607774117
CT,2020-08-26,0.29442242294279464
CT,2020-08-29,0.30177961455741575
CT,2020-09-02,0.2804564759949912
CT,2020-09-05,0.29169783714749803
CT,2020-09-09,0.2729236761343383
CT,2020-09-12,0.2785260200150793
CT,2020-09-16,0.2612616901298735
CT,2020-09-19,0.27486640347241914
CT,2020-09-23,0.2388859710003564
CT,2020-09-26,0.2602065050473375
CT,2020-09-30,0.24580651967507122
CT,2020-10-03,0.25374057128725114
CT,2020-10-07,0.24232315697120685
CT,2020-10-10,0.2634334563789394
CT,2020-10-14,0.2471538678321084
CT,2020-10-17,0.26746488485941305
CT,2020-10-21,0.2517497592074485
CT,2020-10-24,0.2617645915489308
CT,2020-10-28,0.23506005486778708
CT,2020-10-31,0.2378969647676439
CT,2020-11-04,0.2171427197537988
CT,2020-11-07,0.22587011986713523
CT,2020-11-11,0.20642745303926444
CT,2020-11-14,0.2130676886509007
CT,2020-11-18,0.20541962962268046
CT,2020-11-21,0.21975206969788913
CT,2020-11-25,0.21816347396820965
CT,2020-11-28,0.23209076032833056
CT,2020-12-02,0.22284822825673245
CT,2020-12-05,0.2217183873463423
CT,2020-12-09,0.21260810508760167
CT,2020-12-12,0.21359088665831902
CT,2020-12-16,0.20428156293772082
CT,2020-12-19,0.20847237959240691
CT,2020-12-23,0.2147858098797104
CT,2020-12-26,0.22267812048893845
CT,2020-12-30,0.2175695309256953
CT,2021-01-16,0.2098822688457071
CT,2021-01-20,0.20452574348835692
CT,2021-01-23,0.19678197479420897
CT,2021-01-27,0.20713078662382484
CT,2021-01-30,0.19066908058402907
CT,2021-02-03,0.19581863259273385
CT,2021-02-06,0.18576270594196062
CT,2021-02-10,0.19336360939318561
CT,2021-02-13,0.1890572701609958
CT,2021-02-17,0.20822292577170584
CT,2021-02-20,0.20342373354421547
CT,2021-02-24,0.20458241375304914
DC,2020-01-15,0.5025993399936711
DC,2020-01-18,0.5163007318695941
DC,2020-01-22,0.5033594148664738
DC,2020-01-25,0.5177394625709444
DC,2020-01-29,0.4956558237145855
DC,2020-02-01,0.514050474315375
DC,2020-02-05,0.4944789297932928
DC,2020-02-08,0.517095243954121
DC,2020-02-12,0.4955783197615094
DC,2020-02-15,0.5378125540607077
DC,2020-02-19,0.4980525963553381
DC,2020-02-22,0.5225040211397058
DC,2020-02-26,0.5013418086528241
DC,2020-02-29,0.5184728148555626
DC,2020-03-04,0.503014749080115
DC,2020-03-07,0.5261536214953271
DC,2020-03-11,0.49785022382963656
DC,2020-03-14,0.4975826187302282
DC,2020-03-18,0.47813286920456227
DC,2020-03-21,0.482319118351701
DC,2020-03-25,0.46149527253127315
DC,2020-03-28,0.45347915242652087
DC,2020-04-01,0.4529576328855508
DC,2020-04-04,0.44268429587127356
DC,2020-04-08,0.4477591792656587
DC,2020-04-11,0.44161445707269464
DC,2020-04-15,0.44078865141857265
DC,2020-04-18,0.42978450121307266
DC,2020-04-22,0.44454695406637035
DC,2020-04-25,0.4413539916619999
DC,2020-04-29,0.4477853397300011
DC,2020-05-02,0.4571463616571096
DC,2020-05-06,0.4492601024473534
DC,2020-05-09,0.4546028880866426
DC,2020-05-13,0.46157071355572443
DC,2020-05-16,0.4660479460025602
DC,2020-05-20,0.4611199154780771
DC,2020-05-23,0.4703780108667228
DC,2020-05-27,0.47069772388853437
DC,2020-05-30,0.47544703639829355
DC,2020-06-03,0.47504547379961626
DC,2020-06-06,0.48957853367664994
DC,2020-06-10,0.4812526365418497
DC,2020-06-13,0.4923495228448046
DC,2020-06-17,0.475504249651148
DC,2020-06-20,0.4860969242991715
DC,2020-06-24,0.48615139211136893
DC,2020-06-27,0.49587965267407774
DC,2020-07-01,0.48857861878720416
DC,2020-07-04,0.5122434926318689
DC,2020-07-08,0.4934348611314492
DC,2020-07-11,0.5037855761260016
DC,2020-07-15,0.4909998262035405
DC,2020-07-18,0.5033632594789007
DC,2020-07-22,0.48442292580293544
DC,2020-07-25,0.501759324419423
DC,2020-07-29,0.48672156709872333
DC,2020-08-01,0.499960366739768
DC,2020-08-05,0.48479812298367386
DC,2020-08-08,0.49926890501282867
DC,2020-08-12,0.48630067738347993
DC,2020-08-15,0.5062676017449886
DC,2020-08-19,0.4928711481203554
DC,2020-08-22,0.5043554967471606
DC,2020-08-26,0.49321958676463334
DC,2020-08-29,0.4981792098874421
DC,2020-09-02,0.4851994221776069
DC,2020-09-05,0.5102481690289267
DC,2020-09-09,0.48443839683325085
DC,2020-09-12,0.4972620669391244
DC,2020-09-16,0.48505428284470803
DC,2020-09-19,0.504789659731779
DC,2020-09-23,0.4853132758154512
DC,2020-09-26,0.5250639580536488
DC,2020-09-30,0.4899584669575732
DC,2020-10-03,0.5083819530610628
DC,2020-10-07,0.48515510925532185
DC,2020-10-10,0.505119070993801
DC,2020-10-14,0.4894655576032276
DC,2020-10-17,0.5146425610441016
DC,2020-10-21,0.4913228801948546
DC,2020-10-24,0.5164954458801101
DC,2020-10-28,0.4867425191719713
DC,2020-10-31,0.49841380715387523
DC,2020-11-04,0.4797561442357637
DC,2020-11-07,0.514779392643532
DC,2020-11-11,0.4725653460212889
DC,2020-11-14,0.5180745308596034
DC,2020-11-18,0.47475110619469024
DC,2020-11-21,0.4928208154204951
DC,2020-11-25,0.48454931948526264
DC,2020-11-28,0.4951401693908804
DC,2020-12-02,0.48542575808436833
DC,2020-12-05,0.4907692768020107
DC,2020-12-09,0.48012388903851333
DC,2020-12-12,0.5055589190379217
DC,2020-12-16,0.47349484984767154
DC,2020-12-19,0.4923774759783134
DC,2020-12-23,0.4908757768588902
DC,2020-12-26,0.4916390950549942
DC,2020-12-30,0.4887611618597968
DC,2021-01-16,0.48523872825966546
DC,2021-01-20,0.45858232676414495
DC,2021-01-23,0.4774453263290127
DC,2021-01-27,0.4759939397105689
DC,2021-01-30,0.4773618829682903
DC,2021-02-03,0.4704728014861718
DC,2021-02-06,0.47218934911242605
DC,2021-02-10,0.4698552363162681
DC,2021-02-13,0.4598065970574276
DC,2021-02-17,0.4667132664866949
DC,2021-02-20,0.4698337950138504
DC,2021-02-24,0.4668127103141444
DE,2020-01-15,0.39925107159489437
DE,2020-01-18,0.40683456996551365
DE,2020-01-22,0.39747560855865105
DE,2020-01-25,0.40871991565476623
DE,2020-01-29,0.3928675284849446
DE,2020-02-01,0.4054415944035561
DE,2020-02-05,0.39466117048684407
DE,2020-02-08,0.41242304124146073
DE,2020-02-12,0.398470915746159
DE,2020-02-15,0.4278952247352316
DE,2020-02-19,0.40715868922159143
DE,2020-02-22,0.41982211350456367
DE,2020-02-26,0.4006893147842963
DE,2020-02-29,0.4201224832490987
DE,2020-03-04,0.39547511312217193
DE,2020-03-07,0.414890613369382
DE,2020-03-11,0.38887946940607393
DE,2020-03-14,0.40211861984872443
DE,2020-03-18,0.38032127354449996
DE,2020-03-21,0.3723983641075478
DE,2020-03-25,0.34324526339735467
DE,2020-03-28,0.33007245167106275
DE,2020-04-01,0.30380598746809007
DE,2020-04-04,0.2915924407957844
DE,2020-04-08,0.2803079987369137
DE,2020-04-11,0.28051284619622374
DE,2020-04-15,0.27038347547329583
DE,2020-04-18,0.26874878351873754
DE,2020-04-22,0.2787357834877843
DE,2020-04-25,0.28052939163064283
DE,2020-04-29,0.28394481642455327
DE,2020-05-02,0.2975264399965038
DE,2020-05-06,0.29903760043389965
DE,2020-05-09,0.3145300174625158
DE,2020-05-13,0.319079863845045
DE,2020-05-16,0.3405610088693045
DE,2020-05-20,0.3343927596677576
DE,2020-05-23,0.3561250520338567
DE,2020-05-27,0.35017022242396734
DE,2020-05-30,0.36265829128938487
DE,2020-06-03,0.3613888344333355
DE,2020-06-06,0.38902390893417255
DE,2020-06-10,0.3693608523385135
DE,2020-06-13,0.3996832802306175
DE,2020-06-17,0.3752286225108403
DE,2020-06-20,0.41003939880344376
DE,2020-06-24,0.3914763405034878
DE,2020-06-27,0.42238075152671056
DE,2020-07-01,0.4027240057974467
DE,2020-07-04,0.4181462702763382
DE,2020-07-08,0.3989646939095037
DE,2020-07-11,0.42230872607627784
DE,2020-07-15,0.39843490011395377
DE,2020-07-18,0.4294157333693159
DE,2020-07-22,0.39502987097745873
DE,2020-07-25,0.42807968752786746
DE,2020-07-29,0.39539491935164267
DE,2020-08-01,0.4249817757050387
DE,2020-08-05,0.39273696717955886
DE,2020-08-08,0.4222463852769116
DE,2020-08-12,0.3903831308658026
DE,2020-08-15,0.42694282401869676
DE,2020-08-19,0.3970923896280151
DE,2020-08-22,0.42589908851683766
DE,2020-08-26,0.3973771812649747
DE,2020-08-29,0.41423857401368314
DE,2020-09-02,0.38801807152250456
DE,2020-09-05,0.41975006587119357
DE,2020-09-09,0.38660716210680635
DE,2020-09-12,0.4058453387952851
DE,2020-09-16,0.38436621374584407
DE,2020-09-19,0.40644654088050314
DE,2020-09-23,0.3740731936473438
DE,2020-09-26,0.3992826687262609
DE,2020-09-30,0.3814296313414501
DE,2020-10-03,0.39795378560243766
DE,2020-10-07,0.37646756162589456
DE,2020-10-10,0.4004846919877663
DE,2020-10-14,0.37681567708274644
DE,2020-10-17,0.3977192927291975
DE,2020-10-21,0.3795634851494349
DE,2020-10-24,0.3999113278652184
DE,2020-10-28,0.37453260140702604
DE,2020-10-31,0.38595589713800577
DE,2020-11-04,0.36712287033348173
DE,2020-11-07,0.3913451201939571
DE,2020-11-11,0.3583875014254761
DE,2020-11-14,0.37893479111374284
DE,2020-11-18,0.3557983720201117
DE,2020-11-21,0.3759896267091156
DE,2020-11-25,0.3672998461641362
DE,2020-11-28,0.38188045682345895
DE,2020-12-02,0.3593994778067885
DE,2020-12-05,0.36601483044007016
DE,2020-12-09,0.34504224099599823
DE,2020-12-12,0.35503607921899105
DE,2020-12-16,0.3254023556914224
