county,device_count_t,date
54061,10657,2020-01-27
54065,2105,2020-01-27
54067,2119,2020-01-27
54069,5341,2020-01-27
54077,2608,2020-01-27
54079,7416,2020-01-27
54081,7789,2020-01-27
54083,2423,2020-01-27
54097,2053,2020-01-27
54099,4019,2020-01-27
54107,8092,2020-01-27
55001,2277,2020-01-27
55005,5082,2020-01-27
55009,23543,2020-01-27
55015,6834,2020-01-27
55017,7260,2020-01-27
55019,2951,2020-01-27
55021,7061,2020-01-27
55025,42611,2020-01-27
55027,9971,2020-01-27
55029,2298,2020-01-27
55031,3641,2020-01-27
55033,5479,2020-01-27
55035,10506,2020-01-27
55039,11241,2020-01-27
55043,5612,2020-01-27
55045,3816,2020-01-27
55049,2889,2020-01-27
55053,2625,2020-01-27
55055,9807,2020-01-27
55057,3282,2020-01-27
55059,16920,2020-01-27
55063,11436,2020-01-27
55065,1855,2020-01-27
55069,2573,2020-01-27
55071,6565,2020-01-27
55073,12385,2020-01-27
55075,3552,2020-01-27
55079,66593,2020-01-27
55081,5334,2020-01-27
55083,3744,2020-01-27
55085,3350,2020-01-27
55087,21944,2020-01-27
55089,10551,2020-01-27
55093,4663,2020-01-27
55095,5014,2020-01-27
55097,7712,2020-01-27
55101,18013,2020-01-27
55105,16795,2020-01-27
55109,11337,2020-01-27
55111,7495,2020-01-27
55113,1758,2020-01-27
55115,4095,2020-01-27
55117,10503,2020-01-27
55121,3205,2020-01-27
55123,1730,2020-01-27
55125,2126,2020-01-27
55127,12529,2020-01-27
55131,15895,2020-01-27
55133,44086,2020-01-27
55135,5660,2020-01-27
55137,2648,2020-01-27
55139,18736,2020-01-27
55141,7644,2020-01-27
56001,3090,2020-01-27
56005,3722,2020-01-27
56013,1777,2020-01-27
56021,9095,2020-01-27
56025,5880,2020-01-27
56029,1751,2020-01-27
56033,2264,2020-01-27
56037,3669,2020-01-27
56039,1484,2020-01-27
56041,1813,2020-01-27
1001,8126,2020-01-26
1003,29910,2020-01-26
1005,3174,2020-01-26
1007,3288,2020-01-26
1009,9095,2020-01-26
1013,2862,2020-01-26
1015,16504,2020-01-26
1017,5112,2020-01-26
1019,3796,2020-01-26
1021,6865,2020-01-26
1023,1907,2020-01-26
1025,3150,2020-01-26
1027,1881,2020-01-26
1029,2611,2020-01-26
1031,7724,2020-01-26
1033,8636,2020-01-26
1039,5691,2020-01-26
1041,2229,2020-01-26
1043,13296,2020-01-26
1045,7314,2020-01-26
1047,3794,2020-01-26
1049,9010,2020-01-26
1051,14603,2020-01-26
1053,5329,2020-01-26
1055,14013,2020-01-26
1057,2625,2020-01-26
1059,4154,2020-01-26
1061,4254,2020-01-26
1065,2216,2020-01-26
1067,2889,2020-01-26
1069,16675,2020-01-26
1071,7128,2020-01-26
1073,82540,2020-01-26
1075,2350,2020-01-26
1077,13682,2020-01-26
1079,4591,2020-01-26
1081,22373,2020-01-26
1083,13243,2020-01-26
1087,2928,2020-01-26
1089,41934,2020-01-26
1091,2902,2020-01-26
1093,5066,2020-01-26
1095,13597,2020-01-26
1097,44410,2020-01-26
1099,2643,2020-01-26
1101,23736,2020-01-26
1103,16476,2020-01-26
1107,2423,2020-01-26
1109,4982,2020-01-26
1111,3157,2020-01-26
1113,8485,2020-01-26
1115,16167,2020-01-26
1117,32055,2020-01-26
1121,12214,2020-01-26
1123,5758,2020-01-26
1125,27111,2020-01-26
1127,9900,2020-01-26
1129,2284,2020-01-26
1133,3445,2020-01-26
2020,15270,2020-01-26
2090,4775,2020-01-26
2110,1164,2020-01-26
2122,2790,2020-01-26
2170,6660,2020-01-26
4003,9376,2020-01-26
4005,10420,2020-01-26
4007,3381,2020-01-26
4009,2009,2020-01-26
4012,4956,2020-01-26
4013,297820,2020-01-26
4015,19408,2020-01-26
4017,5856,2020-01-26
4019,63739,2020-01-26
4021,35421,2020-01-26
4023,2548,2020-01-26
4025,19954,2020-01-26
4027,11720,2020-01-26
5001,2520,2020-01-26
5003,2449,2020-01-26
5005,3842,2020-01-26
5007,31354,2020-01-26
5009,3901,2020-01-26
5015,2871,2020-01-26
5019,3780,2020-01-26
5021,2004,2020-01-26
5023,3389,2020-01-26
5027,2148,2020-01-26
5029,3415,2020-01-26
5031,14231,2020-01-26
5033,8499,2020-01-26
5035,6254,2020-01-26
5037,2450,2020-01-26
5043,2134,2020-01-26
5045,16466,2020-01-26
5047,2669,2020-01-26
5051,13140,2020-01-26
5055,4417,2020-01-26
5057,2727,2020-01-26
5059,4743,2020-01-26
5061,1732,2020-01-26
5063,3323,2020-01-26
5067,2075,2020-01-26
5069,7482,2020-01-26
5071,3063,2020-01-26
5083,2348,2020-01-26
5085,11635,2020-01-26
5087,2145,2020-01-26
5091,6792,2020-01-26
5093,5350,2020-01-26
5103,1984,2020-01-26
5111,3170,2020-01-26
5113,2006,2020-01-26
5115,8858,2020-01-26
5119,44283,2020-01-26
5121,2010,2020-01-26
5125,17785,2020-01-26
5131,15854,2020-01-26
5133,1815,2020-01-26
5135,2121,2020-01-26
5139,3884,2020-01-26
5141,2172,2020-01-26
5143,25996,2020-01-26
5145,10860,2020-01-26
6001,76364,2020-01-26
6005,3114,2020-01-26
6007,12477,2020-01-26
6009,3547,2020-01-26
6013,59950,2020-01-26
6015,1573,2020-01-26
6017,14611,2020-01-26
6019,51498,2020-01-26
6021,2271,2020-01-26
6023,6515,2020-01-26
6025,8206,2020-01-26
6029,50344,2020-01-26
6031,9229,2020-01-26
6033,3525,2020-01-26
6035,1550,2020-01-26
6037,451877,2020-01-26
6039,9660,2020-01-26
6041,10757,2020-01-26
6045,3976,2020-01-26
6047,16340,2020-01-26
6051,2323,2020-01-26
6053,17574,2020-01-26
6055,7577,2020-01-26
6057,7910,2020-01-26
6059,188022,2020-01-26
6061,34124,2020-01-26
6065,155083,2020-01-26
6067,92970,2020-01-26
6069,3862,2020-01-26
6071,147503,2020-01-26
6073,155726,2020-01-26
6075,26973,2020-01-26
6077,43327,2020-01-26
6079,17080,2020-01-26
6081,40372,2020-01-26
6083,19537,2020-01-26
6085,87068,2020-01-26
6087,11797,2020-01-26
6089,11935,2020-01-26
6093,3461,2020-01-26
6095,27651,2020-01-26
6097,21908,2020-01-26
6099,33661,2020-01-26
6101,6957,2020-01-26
6103,5041,2020-01-26
6107,24673,2020-01-26
6109,3694,2020-01-26
6111,46300,2020-01-26
6113,14710,2020-01-26
6115,5948,2020-01-26
8001,46794,2020-01-26
8005,56456,2020-01-26
8013,20536,2020-01-26
8014,8269,2020-01-26
8029,2099,2020-01-26
8031,59698,2020-01-26
8035,33999,2020-01-26
8037,4494,2020-01-26
8039,2999,2020-01-26
8041,51892,2020-01-26
8043,3413,2020-01-26
8045,3810,2020-01-26
8049,2527,2020-01-26
8059,49795,2020-01-26
8067,3254,2020-01-26
8069,28984,2020-01-26
8075,2122,2020-01-26
8077,11465,2020-01-26
8083,1589,2020-01-26
8085,2807,2020-01-26
8087,3296,2020-01-26
8089,1654,2020-01-26
8097,1786,2020-01-26
8101,13042,2020-01-26
8107,2284,2020-01-26
8117,6645,2020-01-26
8119,2440,2020-01-26
8123,28843,2020-01-26
9001,58344,2020-01-26
9003,62813,2020-01-26
9005,13635,2020-01-26
9007,13794,2020-01-26
9009,60836,2020-01-26
9011,21047,2020-01-26
9013,12515,2020-01-26
9015,10568,2020-01-26
10001,16897,2020-01-26
10003,41266,2020-01-26
10005,19542,2020-01-26
11001,38542,2020-01-26
12001,27558,2020-01-26
12003,3704,2020-01-26
12005,20225,2020-01-26
12007,3991,2020-01-26
12009,59515,2020-01-26
12011,163973,2020-01-26
12015,23296,2020-01-26
12017,17723,2020-01-26
12019,26024,2020-01-26
12021,33934,2020-01-26
12023,10011,2020-01-26
12027,4123,2020-01-26
12031,88538,2020-01-26
12033,34495,2020-01-26
12035,12933,2020-01-26
12039,4968,2020-01-26
12041,2357,2020-01-26
12045,1818,2020-01-26
12049,3263,2020-01-26
12051,4578,2020-01-26
12053,22713,2020-01-26
12055,11662,2020-01-26
12057,136033,2020-01-26
12059,2855,2020-01-26
12061,16355,2020-01-26
12063,6782,2020-01-26
12069,44868,2020-01-26
12071,76374,2020-01-26
12073,28865,2020-01-26
12075,5899,2020-01-26
12079,2422,2020-01-26
12081,37184,2020-01-26
12083,41859,2020-01-26
12085,18280,2020-01-26
12086,180111,2020-01-26
12087,9632,2020-01-26
12089,10717,2020-01-26
12091,23605,2020-01-26
12093,6159,2020-01-26
12095,165552,2020-01-26
12097,50372,2020-01-26
12099,113299,2020-01-26
12101,63543,2020-01-26
12103,81947,2020-01-26
12105,74028,2020-01-26
12107,9375,2020-01-26
12109,31471,2020-01-26
12111,32723,2020-01-26
12113,22171,2020-01-26
12115,44856,2020-01-26
12117,52132,2020-01-26
12119,16210,2020-01-26
12121,6565,2020-01-26
12123,2557,2020-01-26
12127,59032,2020-01-26
12129,4245,2020-01-26
12131,10739,2020-01-26
12133,3739,2020-01-26
13001,2286,2020-01-26
13005,1638,2020-01-26
13009,5899,2020-01-26
13011,5017,2020-01-26
13013,12612,2020-01-26
13015,15835,2020-01-26
13017,2191,2020-01-26
13019,2565,2020-01-26
13021,18712,2020-01-26
13023,1870,2020-01-26
13025,2311,2020-01-26
13027,1953,2020-01-26
13029,6371,2020-01-26
13031,9529,2020-01-26
13033,3806,2020-01-26
13035,4777,2020-01-26
13039,6158,2020-01-26
13045,16593,2020-01-26
13047,11614,2020-01-26
13051,28015,2020-01-26
13055,2971,2020-01-26
13057,32928,2020-01-26
13059,15385,2020-01-26
13063,42325,2020-01-26
13067,75874,2020-01-26
13069,5114,2020-01-26
13071,5333,2020-01-26
13073,17878,2020-01-26
13075,2905,2020-01-26
13077,18885,2020-01-26
13081,3224,2020-01-26
13083,2866,2020-01-26
13085,6380,2020-01-26
13087,3799,2020-01-26
13089,66178,2020-01-26
13091,2426,2020-01-26
13095,10010,2020-01-26
13097,18652,2020-01-26
13103,8140,2020-01-26
13105,2580,2020-01-26
13107,3024,2020-01-26
13111,3816,2020-01-26
13113,15756,2020-01-26
13115,12560,2020-01-26
13117,30983,2020-01-26
13119,4576,2020-01-26
13121,108582,2020-01-26
13123,4176,2020-01-26
13127,9805,2020-01-26
13129,7968,2020-01-26
13131,3254,2020-01-26
13133,2454,2020-01-26
13135,89514,2020-01-26
13137,6586,2020-01-26
13139,24863,2020-01-26
13143,4969,2020-01-26
13145,5394,2020-01-26
13147,3818,2020-01-26
13151,29250,2020-01-26
13153,18736,2020-01-26
13157,13369,2020-01-26
13159,2475,2020-01-26
13161,1808,2020-01-26
13163,2092,2020-01-26
13169,3946,2020-01-26
13171,2798,2020-01-26
13175,6565,2020-01-26
13177,5040,2020-01-26
13179,6067,2020-01-26
13183,2065,2020-01-26
13185,14330,2020-01-26
13187,5020,2020-01-26
13189,3167,2020-01-26
13195,4115,2020-01-26
13199,2888,2020-01-26
13205,2731,2020-01-26
13207,4713,2020-01-26
13211,3845,2020-01-26
13213,4637,2020-01-26
13215,22182,2020-01-26
13217,13927,2020-01-26
13219,8045,2020-01-26
13221,1894,2020-01-26
13223,21744,2020-01-26
13225,4572,2020-01-26
13227,5065,2020-01-26
13229,2845,2020-01-26
13231,3294,2020-01-26
13233,5966,2020-01-26
13237,3028,2020-01-26
13241,2125,2020-01-26
13245,22691,2020-01-26
13247,12150,2020-01-26
13251,1630,2020-01-26
13255,8560,2020-01-26
13257,3772,2020-01-26
13261,3299,2020-01-26
13267,2571,2020-01-26
13275,5948,2020-01-26
13277,6576,2020-01-26
13279,3734,2020-01-26
13285,8874,2020-01-26
13291,3302,2020-01-26
13293,3496,2020-01-26
13295,8655,2020-01-26
13297,13981,2020-01-26
13299,4930,2020-01-26
13303,1960,2020-01-26
13305,3575,2020-01-26
13311,4965,2020-01-26
13313,11469,2020-01-26
13321,2641,2020-01-26
15001,10684,2020-01-26
15003,47291,2020-01-26
15007,4843,2020-01-26
15009,11170,2020-01-26
16001,34515,2020-01-26
16005,6220,2020-01-26
16011,3582,2020-01-26
16017,3698,2020-01-26
16019,9532,2020-01-26
16027,17265,2020-01-26
16031,2096,2020-01-26
16039,2615,2020-01-26
16045,1563,2020-01-26
16051,2539,2020-01-26
16053,2702,2020-01-26
16055,13747,2020-01-26
16057,2851,2020-01-26
16065,3715,2020-01-26
16067,2226,2020-01-26
16069,3769,2020-01-26
16075,2253,2020-01-26
16083,6824,2020-01-26
17001,6203,2020-01-26
17005,2404,2020-01-26
17007,6421,2020-01-26
17011,4000,2020-01-26
17015,1690,2020-01-26
17017,1693,2020-01-26
17019,18813,2020-01-26
17021,3676,2020-01-26
17023,2602,2020-01-26
17025,1711,2020-01-26
17027,5556,2020-01-26
17029,5674,2020-01-26
17031,292815,2020-01-26
17033,2045,2020-01-26
17037,11533,2020-01-26
17039,2202,2020-01-26
17041,2722,2020-01-26
17043,84034,2020-01-26
17045,2107,2020-01-26
17049,5273,2020-01-26
17051,2725,2020-01-26
17053,1822,2020-01-26
17055,5337,2020-01-26
17057,3693,2020-01-26
17063,8217,2020-01-26
17067,1730,2020-01-26
17073,5924,2020-01-26
17075,3805,2020-01-26
17077,6200,2020-01-26
17081,5691,2020-01-26
17083,3084,2020-01-26
17085,2756,2020-01-26
17089,49716,2020-01-26
17091,12213,2020-01-26
17093,16949,2020-01-26
17095,5599,2020-01-26
17097,59431,2020-01-26
17099,13217,2020-01-26
17103,3844,2020-01-26
17105,4512,2020-01-26
17109,2696,2020-01-26
17111,33096,2020-01-26
17113,18891,2020-01-26
17115,10412,2020-01-26
17117,5222,2020-01-26
17119,32415,2020-01-26
17121,5038,2020-01-26
17125,1802,2020-01-26
17127,1733,2020-01-26
17131,1998,2020-01-26
17133,5040,2020-01-26
17135,3687,2020-01-26
17137,3701,2020-01-26
17139,1723,2020-01-26
17141,6376,2020-01-26
17143,18575,2020-01-26
17145,2858,2020-01-26
17147,2349,2020-01-26
17157,3944,2020-01-26
17159,2028,2020-01-26
17161,14036,2020-01-26
17163,29657,2020-01-26
17165,2613,2020-01-26
17167,19468,2020-01-26
17173,2718,2020-01-26
17179,16923,2020-01-26
17181,1843,2020-01-26
17183,7955,2020-01-26
17189,2455,2020-01-26
17191,1793,2020-01-26
17193,1826,2020-01-26
17195,2208,2020-01-26
17197,72273,2020-01-26
17199,9251,2020-01-26
17201,27777,2020-01-26
17203,5183,2020-01-26
18001,3171,2020-01-26
18003,37455,2020-01-26
18005,8776,2020-01-26
18011,8926,2020-01-26
18015,2532,2020-01-26
18017,3677,2020-01-26
18019,14477,2020-01-26
18021,3740,2020-01-26
18023,3787,2020-01-26
18027,3313,2020-01-26
18029,6908,2020-01-26
18031,3631,2020-01-26
18033,5685,2020-01-26
18035,12104,2020-01-26
18037,4207,2020-01-26
18039,18974,2020-01-26
18041,2091,2020-01-26
18043,10144,2020-01-26
18045,2266,2020-01-26
18047,2762,2020-01-26
18049,2165,2020-01-26
18051,4672,2020-01-26
18053,7178,2020-01-26
18055,3685,2020-01-26
18057,35605,2020-01-26
18059,11105,2020-01-26
18061,5068,2020-01-26
18063,21919,2020-01-26
18065,5726,2020-01-26
18067,9647,2020-01-26
18069,4779,2020-01-26
18071,5206,2020-01-26
18073,4976,2020-01-26
18075,2162,2020-01-26
18077,3226,2020-01-26
18079,2926,2020-01-26
18081,20338,2020-01-26
18083,4173,2020-01-26
18085,7377,2020-01-26
18087,3590,2020-01-26
18089,46266,2020-01-26
18091,11369,2020-01-26
18093,5055,2020-01-26
18095,14402,2020-01-26
18097,88033,2020-01-26
18099,5140,2020-01-26
18103,3930,2020-01-26
18105,13392,2020-01-26
18107,4303,2020-01-26
18109,8989,2020-01-26
18113,5177,2020-01-26
18117,2724,2020-01-26
18119,2265,2020-01-26
18123,2046,2020-01-26
18127,18403,2020-01-26
18129,3092,2020-01-26
18133,4437,2020-01-26
18135,2673,2020-01-26
18137,3622,2020-01-26
18139,1925,2020-01-26
18141,22849,2020-01-26
18143,3003,2020-01-26
18145,5982,2020-01-26
18147,2528,2020-01-26
18149,2350,2020-01-26
18151,4709,2020-01-26
18153,2442,2020-01-26
18157,18117,2020-01-26
18159,2598,2020-01-26
18163,19759,2020-01-26
18165,2214,2020-01-26
18167,12509,2020-01-26
18169,3393,2020-01-26
18173,7472,2020-01-26
18175,3206,2020-01-26
18177,7609,2020-01-26
18179,3251,2020-01-26
18181,3407,2020-01-26
18183,4188,2020-01-26
19011,3702,2020-01-26
19013,12350,2020-01-26
19015,3855,2020-01-26
19017,3226,2020-01-26
19019,2706,2020-01-26
19021,1986,2020-01-26
19023,1620,2020-01-26
19027,2965,2020-01-26
19029,2013,2020-01-26
19031,2948,2020-01-26
19033,4825,2020-01-26
19041,2250,2020-01-26
19045,4816,2020-01-26
19047,1791,2020-01-26
19049,13253,2020-01-26
19055,2159,2020-01-26
19057,4216,2020-01-26
19059,3135,2020-01-26
19061,9961,2020-01-26
19065,2220,2020-01-26
19067,1878,2020-01-26
19077,1600,2020-01-26
19079,2550,2020-01-26
19081,1611,2020-01-26
19083,2083,2020-01-26
19085,2098,2020-01-26
19087,2537,2020-01-26
19095,2539,2020-01-26
19097,2286,2020-01-26
19099,4973,2020-01-26
19101,1641,2020-01-26
19103,15098,2020-01-26
19105,2522,2020-01-26
19109,1849,2020-01-26
19111,3662,2020-01-26
19113,23806,2020-01-26
19121,2131,2020-01-26
19123,2517,2020-01-26
19125,4458,2020-01-26
19127,3758,2020-01-26
19129,2332,2020-01-26
19139,4230,2020-01-26
19141,1893,2020-01-26
19145,1718,2020-01-26
19149,3418,2020-01-26
19153,51847,2020-01-26
19155,13557,2020-01-26
19157,2906,2020-01-26
19163,20044,2020-01-26
19167,4051,2020-01-26
19169,11177,2020-01-26
19171,1952,2020-01-26
19175,1667,2020-01-26
19179,3421,2020-01-26
19181,6659,2020-01-26
19183,2675,2020-01-26
19187,3905,2020-01-26
19191,1646,2020-01-26
19193,10795,2020-01-26
19197,1530,2020-01-26
20001,1559,2020-01-26
20009,2845,2020-01-26
20011,1978,2020-01-26
20015,8601,2020-01-26
20021,2653,2020-01-26
20035,3778,2020-01-26
20037,4472,2020-01-26
20041,2561,2020-01-26
20045,12091,2020-01-26
20051,4231,2020-01-26
20055,3346,2020-01-26
20057,2930,2020-01-26
20059,3992,2020-01-26
20061,4085,2020-01-26
20079,3851,2020-01-26
20087,2252,2020-01-26
20091,66982,2020-01-26
20099,2102,2020-01-26
20103,8180,2020-01-26
20111,3882,2020-01-26
20113,3945,2020-01-26
20121,5035,2020-01-26
20125,3275,2020-01-26
20133,1773,2020-01-26
20139,2040,2020-01-26
20149,4195,2020-01-26
20155,6579,2020-01-26
20161,7507,2020-01-26
20169,6402,2020-01-26
20173,46971,2020-01-26
20175,1940,2020-01-26
20177,18227,2020-01-26
20191,3614,2020-01-26
20209,20080,2020-01-26
21003,2408,2020-01-26
21005,2607,2020-01-26
21009,4996,2020-01-26
21015,21031,2020-01-26
21017,2065,2020-01-26
21019,6207,2020-01-26
21021,3370,2020-01-26
21027,1955,2020-01-26
21029,10819,2020-01-26
21035,4207,2020-01-26
21037,10493,2020-01-26
21043,2703,2020-01-26
21047,7845,2020-01-26
21049,3726,2020-01-26
21059,11305,2020-01-26
21067,28614,2020-01-26
21071,3042,2020-01-26
21073,5349,2020-01-26
21079,1902,2020-01-26
21081,3079,2020-01-26
21083,4519,2020-01-26
21085,2473,2020-01-26
21089,4022,2020-01-26
21093,12620,2020-01-26
21095,1723,2020-01-26
21097,1959,2020-01-26
21099,2413,2020-01-26
21101,4816,2020-01-26
21103,2258,2020-01-26
21107,4797,2020-01-26
21111,66231,2020-01-26
21113,6172,2020-01-26
21115,2666,2020-01-26
21117,16905,2020-01-26
21119,1433,2020-01-26
21121,3512,2020-01-26
21125,7749,2020-01-26
21133,1513,2020-01-26
21137,2318,2020-01-26
21141,3060,2020-01-26
21145,8633,2020-01-26
21151,10030,2020-01-26
21155,1720,2020-01-26
21157,4352,2020-01-26
21161,2241,2020-01-26
21163,3305,2020-01-26
21167,2159,2020-01-26
21173,3074,2020-01-26
21177,3167,2020-01-26
21179,4429,2020-01-26
21183,2554,2020-01-26
21185,7816,2020-01-26
21199,6561,2020-01-26
21205,2633,2020-01-26
21207,1790,2020-01-26
21209,5860,2020-01-26
21211,5818,2020-01-26
21213,3233,2020-01-26
21215,2329,2020-01-26
21217,2707,2020-01-26
21227,13614,2020-01-26
21235,4114,2020-01-26
21239,3439,2020-01-26
22001,7424,2020-01-26
22005,16032,2020-01-26
22009,3817,2020-01-26
22011,4393,2020-01-26
22015,16319,2020-01-26
22017,24387,2020-01-26
22019,24516,2020-01-26
22029,2431,2020-01-26
22031,3785,2020-01-26
22033,39857,2020-01-26
22037,1876,2020-01-26
22045,7302,2020-01-26
22047,3636,2020-01-26
22051,36139,2020-01-26
22055,26812,2020-01-26
22057,12036,2020-01-26
22061,6066,2020-01-26
22063,18352,2020-01-26
22067,2883,2020-01-26
22069,4516,2020-01-26
22071,30568,2020-01-26
22073,18548,2020-01-26
22075,3389,2020-01-26
22077,2747,2020-01-26
22079,14021,2020-01-26
22085,2700,2020-01-26
22087,4137,2020-01-26
22089,6514,2020-01-26
22093,2842,2020-01-26
22095,4742,2020-01-26
22097,2828,2020-01-26
22099,6388,2020-01-26
22101,5270,2020-01-26
22103,21934,2020-01-26
22105,16983,2020-01-26
22109,13158,2020-01-26
22111,2497,2020-01-26
22113,6555,2020-01-26
22115,5023,2020-01-26
22117,4749,2020-01-26
22119,1919,2020-01-26
22121,4126,2020-01-26
23001,8554,2020-01-26
23003,3219,2020-01-26
23005,19195,2020-01-26
23007,2037,2020-01-26
23009,3516,2020-01-26
23011,7954,2020-01-26
23013,2558,2020-01-26
23015,2256,2020-01-26
23017,4357,2020-01-26
23019,8026,2020-01-26
23023,2767,2020-01-26
23025,2209,2020-01-26
23027,2207,2020-01-26
23029,1632,2020-01-26
23031,14152,2020-01-26
24001,5713,2020-01-26
24003,46331,2020-01-26
24005,60648,2020-01-26
24009,9074,2020-01-26
24011,3700,2020-01-26
24013,16575,2020-01-26
24015,10754,2020-01-26
24017,14284,2020-01-26
24019,3089,2020-01-26
24021,24601,2020-01-26
24023,3647,2020-01-26
24025,23429,2020-01-26
24027,26205,2020-01-26
24029,2113,2020-01-26
24031,63871,2020-01-26
24033,63774,2020-01-26
24035,6108,2020-01-26
24037,10388,2020-01-26
24039,1770,2020-01-26
24041,3814,2020-01-26
24043,15642,2020-01-26
24045,9100,2020-01-26
24047,5462,2020-01-26
24510,33606,2020-01-26
25001,14613,2020-01-26
25003,7713,2020-01-26
25005,41858,2020-01-26
25009,48562,2020-01-26
25011,4986,2020-01-26
25013,32440,2020-01-26
25015,10539,2020-01-26
25017,91463,2020-01-26
25021,47834,2020-01-26
25023,37548,2020-01-26
25025,45194,2020-01-26
25027,58749,2020-01-26
26005,14057,2020-01-26
26007,2322,2020-01-26
26009,2675,2020-01-26
26015,7210,2020-01-26
26017,9639,2020-01-26
26021,6036,2020-01-26
26023,4684,2020-01-26
26025,13479,2020-01-26
26027,5842,2020-01-26
26029,2685,2020-01-26
26031,2264,2020-01-26
26035,3813,2020-01-26
26037,9890,2020-01-26
26041,2902,2020-01-26
26045,13359,2020-01-26
26047,3363,2020-01-26
26049,39743,2020-01-26
26051,2486,2020-01-26
26055,8573,2020-01-26
26057,4852,2020-01-26
26059,4592,2020-01-26
26061,2543,2020-01-26
26063,2663,2020-01-26
26065,26619,2020-01-26
26067,7599,2020-01-26
26069,2320,2020-01-26
26073,7986,2020-01-26
26075,15510,2020-01-26
26077,21457,2020-01-26
26079,2485,2020-01-26
26081,57570,2020-01-26
26087,10684,2020-01-26
26089,1747,2020-01-26
26091,8561,2020-01-26
26093,23723,2020-01-26
26099,76494,2020-01-26
26101,2171,2020-01-26
26103,3990,2020-01-26
26105,2604,2020-01-26
26107,5156,2020-01-26
26111,9067,2020-01-26
26115,18357,2020-01-26
26117,8190,2020-01-26
26121,17057,2020-01-26
26123,5480,2020-01-26
26125,110868,2020-01-26
26127,2474,2020-01-26
26129,2857,2020-01-26
26133,3359,2020-01-26
26137,3500,2020-01-26
26139,29001,2020-01-26
26143,3508,2020-01-26
26145,21767,2020-01-26
26147,17383,2020-01-26
26149,6557,2020-01-26
26151,4324,2020-01-26
26155,8314,2020-01-26
26157,5965,2020-01-26
26159,8403,2020-01-26
26161,28559,2020-01-26
26163,113277,2020-01-26
26165,4577,2020-01-26
27003,37472,2020-01-26
27005,3288,2020-01-26
27007,3999,2020-01-26
27009,5824,2020-01-26
27013,7910,2020-01-26
27015,2816,2020-01-26
27017,4079,2020-01-26
27019,11340,2020-01-26
27021,3888,2020-01-26
27025,7329,2020-01-26
27027,6258,2020-01-26
27035,7366,2020-01-26
27037,41454,2020-01-26
27039,2729,2020-01-26
27041,4953,2020-01-26
27045,2118,2020-01-26
27047,3580,2020-01-26
27049,5495,2020-01-26
27053,102095,2020-01-26
27055,1628,2020-01-26
27057,2436,2020-01-26
27059,5639,2020-01-26
27061,4075,2020-01-26
27067,4436,2020-01-26
27079,4192,2020-01-26
27083,2982,2020-01-26
27085,4285,2020-01-26
27091,1950,2020-01-26
27093,2668,2020-01-26
27095,4110,2020-01-26
27097,4138,2020-01-26
27099,3527,2020-01-26
27103,3732,2020-01-26
27105,2061,2020-01-26
27109,14550,2020-01-26
27111,5662,2020-01-26
27115,3701,2020-01-26
27119,3162,2020-01-26
27123,44501,2020-01-26
27127,2095,2020-01-26
27129,1940,2020-01-26
27131,6686,2020-01-26
27135,1660,2020-01-26
27137,14786,2020-01-26
27139,17112,2020-01-26
27141,13326,2020-01-26
27145,17504,2020-01-26
27147,4909,2020-01-26
27153,2770,2020-01-26
27157,2503,2020-01-26
27161,2342,2020-01-26
27163,28552,2020-01-26
27169,4559,2020-01-26
27171,18933,2020-01-26
28001,2817,2020-01-26
28003,5410,2020-01-26
28013,1774,2020-01-26
28017,2446,2020-01-26
28023,2381,2020-01-26
28027,2005,2020-01-26
28029,3420,2020-01-26
28031,2818,2020-01-26
28033,25728,2020-01-26
28035,10359,2020-01-26
28039,3271,2020-01-26
28043,3201,2020-01-26
28045,6507,2020-01-26
28047,26355,2020-01-26
28049,22950,2020-01-26
28057,3669,2020-01-26
28059,17346,2020-01-26
28061,2417,2020-01-26
28067,7859,2020-01-26
28071,7610,2020-01-26
28073,9838,2020-01-26
28075,10243,2020-01-26
28079,2498,2020-01-26
28081,14520,2020-01-26
28083,2864,2020-01-26
28085,4759,2020-01-26
28087,7038,2020-01-26
28089,13110,2020-01-26
28093,4450,2020-01-26
28095,5058,2020-01-26
28099,4012,2020-01-26
28101,3301,2020-01-26
28105,7105,2020-01-26
28107,4672,2020-01-26
28109,7385,2020-01-26
28113,5317,2020-01-26
28115,4574,2020-01-26
28117,3857,2020-01-26
28121,20485,2020-01-26
28123,3521,2020-01-26
28127,4016,2020-01-26
28129,2166,2020-01-26
28131,2474,2020-01-26
28133,2344,2020-01-26
28137,4381,2020-01-26
28139,2883,2020-01-26
28141,2698,2020-01-26
28145,4748,2020-01-26
28149,5557,2020-01-26
28151,4210,2020-01-26
28153,2095,2020-01-26
28159,2407,2020-01-26
28163,2481,2020-01-26
29001,2293,2020-01-26
29003,2796,2020-01-26
29007,2421,2020-01-26
29009,4195,2020-01-26
29013,2223,2020-01-26
29015,2300,2020-01-26
29019,16512,2020-01-26
29021,10489,2020-01-26
29023,4792,2020-01-26
29027,5538,2020-01-26
29029,5938,2020-01-26
29031,9536,2020-01-26
29037,15573,2020-01-26
29043,11862,2020-01-26
29047,32114,2020-01-26
29049,3456,2020-01-26
29051,9509,2020-01-26
29053,2773,2020-01-26
29055,2757,2020-01-26
29059,1970,2020-01-26
29065,1441,2020-01-26
29069,3620,2020-01-26
29071,5522,2020-01-26
